code,title,credits,description
EDUA 4314,Reading Skills for Content Subjects,3,"QEP MAPPED COURSE. 
Methods and materials for teaching skills needed for locating, interpreting, and 
organizing reading materials used in science, social studies, math and the other content 
subjects.  Includes interpretation of graphic aids, skimming and scanning. Includes 10 
hours of field experience. Prerequisite: Admission to Teacher Education. Equivalent 
courses: ED/EDUC 4314 (through Summer 2022), EDSR 4314Admission to Teacher Education. Equivalent None"
EDUA 4315,Reading Diagnosis and Remediation,3,"Assessment, diagnostic, and 
remediation techniques to use in the classroom to determine how to best assist 
students with reading and identify reading problems. Equivalent courses: ED/EDUC 
4315 (through Summer 2022), EDSR 4315NoneNone"
EDUA 4320,Diverse Populations,3,"The course explores the complexities of equity 
in the classroom related to children with exceptional needs, ranging from Special 
Education to Gifted and Talented. Best practices related to teaching children with 
special needs are identified. Meanwhile, dilemmas related to sociocultural and 
economic factors that impact learning in a diverse society are stressed. Data-driven 
practices for programming educational inclusion are emphasized. Equivalent courses:NoneNone"
EDSR 4320,EDUA 4322 Classroom Management,3,"This course presents practical methods for 
creating a positive learning environment working with behavior problems and dealing 
with a range of challenges in the K-12 classroom. An online format that provides 
discussion opportunities during student teaching. Prerequisite: Completion of Blocks I;  
ED/EDUA/EDUC/EDSR 3302 & 4314. Equivalent courses: ED 4322 (through Summer 
2022), EDSR 4322Completion of Blocks I;  None"
EDUA 4327,Readings and Research,3,"Education Specialization. A course taught 
on an individual basis wherein special topics are studied. Course content varies 
according to needs of the student. Equivalent courses: ED/EDUC 4327 (through 
Summer 2022), EDSR 4327NoneNone"
EDUA 4328,Teaching Language Arts in the Bilingual Classroom,3,"A study of 
methods and techniques for teaching Spanish reading and language arts to the bilingual 
child. Special attention will be given to the diagnosis of reading competence to insure 
successful transition into English reading. Fifty percent of the class may be taught in 
Spanish. Equivalent courses: ED/EDUC 4328 (through Summer 2022), EDSR 4328NoneNone"
EDUA 4329,Bilingual Planning & Instruction,3,"This course is an intensive 
Spanish language introduction to the planning an instruction of a bilingual classroom, in 
preparation for the Bilingual certification exam. Required for those seeking Bilingual 
Certification. Prerequisite EDUA 3328. Equivalent courses: ED 4329 (through Summer 
2022), EDSR 4329NoneNone"
EDUA 4399,Special Topics,3,"Education Specialization. A course covering various 
topics in the field of education. May be repeated for credit when topic varies. 
Prerequisite: Approval of advisor. Equivalent courses: ED 4399 (through Summer 
2022), EDSR 4399Approval of advisor. Equivalent courses: ED 4399 (through Summer None"
EDUA 4601,Student Teaching in the Elementary School (Block III),0,"The course 
serves as a capstone experience for teacher candidates enrolled in the teacher 
education program. Students are required to work within their placement campuses and 
fulfill the responsibilities and obligations outlined in the student teaching handbook. 
Students are expected to serve in a teaching and leadership role in public school 
classroom(s) under the supervision of an experienced cooperating teacher and 
university supervisor. Prerequisite: Approval of the Director of Teacher Education. 
Student Teaching fee: $200. Equivalent courses: ED/EDUC 4601 (through Summer 
2022), EDSR 4601Approval of the Director of Teacher Education. None"
EDUA 4602,Student Teaching in the Middle School (Block III),0,"The course 
serves as a capstone experience for teacher candidates enrolled in the teacher 
education program. Students are required to work within their placement campuses and 
fulfill the responsibilities and obligations outlined in the student teaching handbook. 
Students are expected to serve in a teaching and leadership role in the public-school 
classroom(s) under the supervision of an experienced cooperating teacher and 
university supervisor. Prerequisite: Approval of the Director of Teacher Education. 
Student Teaching fee: $200. Equivalent courses: ED 4602 (through Summer 2022),Approval of the Director of Teacher Education. None"
EDSR 4602,EDUA 4603 Student Teaching: All-level Certification (Block III),0,"The course 
serves as a capstone experience for teacher candidates enrolled in the teacher 
education program. Students are required to work within their placement campuses and 
fulfill the responsibilities and obligations outlined in the student teaching handbook. 
Students are expected to serve in a teaching and leadership role in a public-school 
classroom(s) under the supervision of an experienced cooperating teacher and 
university supervisor. Prerequisite: Approval of the Director of Teacher Education. 
Student Teaching fee: $200. Equivalent courses: ED 4603 (through Summer 2022)Approval of the Director of Teacher Education. None"
EDUA 4605,Student Teaching in the Secondary School,0,"The course serves as 
a capstone experience for teacher candidates enrolled in the teacher education 
program. Students are required to work within their placement campuses and fulfill the 
responsibilities and obligations outlined in the student teaching handbook. Students are 
expected to serve in a teaching and leadership role in a public-school classroom(s) 
under the supervision of an experienced cooperating teacher and university supervisor.  
Prerequisite: Approval of the Director of Teacher Education. Student Teaching fee: 
$200. Equivalent courses: ED/EDUC 4605 (through Summer 2022), EDSR 4605Approval of the Director of Teacher Education. Student Teaching fee: None"
