code,title,credits,description
MNGT 5453,Contemporary Issues in Management,3,"This course has been designed to enable graduate  
students to explore selected leading-edge issues in global 
business and organizational environments. It provides an 
opportunity 
to 
relate 
state-of-the-art 
management 
concepts to practical situations. The graduate student will 
gain a greater understanding of the applications of current 
management practices and techniques to contemporary 
business issues."
MNGT 5463,Training and Development,3,"Training and Development is designed for entering or 
experienced training professionals who work in internal or 
external training positions in business and industry or 
other adult learning environments.  The program is 
structured around a core body of knowledge in adult 
education and principles and theories of human 
performance improvement and instructional design. 
 
MNGT 
5533 
Hospitality 
Human 
Resource 
Management 
This is an advanced course that approaches hospitality 
human resource management as a decision making 
process that affects the performance, quality, and legal 
compliance the hospitality business as a whole. 
Beginning with a foundation of the hospitality industry, 
employment law, and HR policies, the coverage includes 
recruitment, 
training, 
compensation, 
performance 
appraisal, environmental and safety concerns, ethics and 
social responsibility, and special issues."
MNGT 5603,Strategic Management,3,"This course covers the integration of the skills  and 
functions of management to develop long-range plans 
and to implement and manage the efforts directed 
towards the accomplishment of organizational objectives."
MNGT 5773,Principle-Centered Leadership and,3,"Ethics 
This literature-based course emphasizes the individual as 
decision maker and focuses on ethical issues and 
dilemmas facing managers and leaders in organizations. 
The objectives of the course are to raise students' general 
awareness of ethical dilemmas, to place ethical issues 
within a management context, to enhance and improve 
the ability of students to reason toward a satisfactory 
resolution of an ethical dilemma."
MNGT 5873,Compensation,3,"We will view reward systems from the perspectives of 
managers (who make reward decisions), employees (who 
receive the rewards and are the ""customers"" of the reward 
system), and human resource practitioners (who assist in 
the design and maintenance of reward systems). Reward 
decisions may be highly sensitive and therefore 
surrounded in secrecy because all employees are very 
concerned about the amount, form and basis of their pay. 
We will cover the basic underpinnings to reward systems 
at the start of the course which includes employee 
motivation, salary surveys, pay structures, pay banding, 
merit pay, skill-based pay, team-based pay, gainsharing, 
profit sharing, legally required benefits, health insurance, 
and retirement plans including 401(k) plans."
MNGT 5903,Leadership Theories and Practices,3,"This course analyzes the theoretically based scholarly 
discipline of leadership science and its corresponding 
practicing behaviors. The leadership theories examined 
include the trait skills, behavioral, and situational 
approaches, path-goal and leader-member exchange 
theories as well as transformational, authentic, servant, 
adaptive, and inclusive leadership. Additional topics 
assessed include followership, gender as a leadership, 
leadership ethics and team leadership."
MNGT 5960,Directed Readings,0,
MNGT 5970,Special Studies,0,
MNGT 5980,Seminar,0,
MNGT 5990,Research,0,MARKETING (MKT)
MKT 3233,Principles of Marketing,3,"A study of the process of planning and executing the 
conception, pricing, promotion, and distribution of ideas, 
goods, 
and 
services 
that 
satisfy 
individual 
and 
organizational objectives."
MKT 3433,Retailing,3,"Methods 
and 
procedures 
used 
in 
retail 
store  
management. Emphasis is on automation in its various 
forms, the role of the retail executive, the shift instore 
locations, and the physical distribution of merchandise."
MKT 3533,Principles of Advertising,3,"The study of advertising principles and practices from the 
business manager's perspective with an emphasis on 
marketing communications decision-making. The course 
includes 
an 
integrated 
approach 
to 
promotions 
management, budget considerations, target marketing, 
media alternatives and agency operations."
MKT 3633,Consumer Behavior,3,"An integrative strategic marketing approach to  consumer 
behavior 
which 
provides 
the 
student 
with 
a 
comprehensive framework for analyzing consumers."
MKT 3643,Integrated Marketing Communications,3,"Focuses on the management of promotional programs 
which include elements of advertising, personal selling, 
sales promotion, and public relations. Emphasis on 
creating, 
executing, 
and 
evaluating 
promotional 
programs."
MKT 4123,International Marketing,3,"This course provides an informed appreciation of  
international marketing as an academic subject and 
management 
practice. 
Topics 
covered 
include  
application of the marketing mix to an international 
environment, 
the 
effects 
of 
cultural, 
economic, 
governmental, and technical environments on the 
marketing function, challenges in international marketing 
research, and the organizational structure of multinational 
firms. The focus is on the marketing management function 
in an international context. Instructor consent required."
MKT 4243,Sales and Sales Management,3,"Focuses on interpersonal communications between  
buyers and sellers and the management of the sales 
force. 
Topics 
covered 
include 
personal 
sales  
presentations and hiring, training, motivating, supervising, 
and evaluating sales representatives."
MKT 4333,Marketing Research,3,"The role of research in the marketing management  
decision-making process. This project based course 
examines various methods of data gathering techniques 
along with quantitative and qualitative methods of data 
analysis."
